"submitted_item" "validated_id" "current_symbol"
"495" "FBgn0032870" "FBgn0032870" "CG2608"
"496" "FBgn0024992" "FBgn0024992" "Spg7"
"497" "FBgn0035090" "FBgn0035090" "CG2736"
"498" "FBgn0037534" "FBgn0037534" "Elovl7"
"499" "FBgn0031263" "FBgn0031263" "Tspo"
"500" "FBgn0031459" "FBgn0031459" "HINT1"
"501" "FBgn0023529" "FBgn0023529" "Grp170"
"502" "FBgn0037521" "FBgn0037521" "CG2993"
"503" "FBgn0050000" "FBgn0050000" "GstT1"
"504" "FBgn0260474" "FBgn0260474" "CG30002"
"505" "FBgn0050022" "FBgn0050022" "CG30022"
"506" "FBgn0050026" "FBgn0050026" "CG30026"
"507" "FBgn0050033" "FBgn0050033" "CG30033"
"508" "FBgn0050046" "FBgn0050046" "CG30046"
"509" "FBgn0050050" "FBgn0050050" "CG30050"
"510" "FBgn0050054" "FBgn0050054" "CG30054"
"511" "FBgn0050069" "FBgn0050069" "Sdb"
"512" "FBgn0031643" "FBgn0031643" "CG3008"
"513" "FBgn0050083" "FBgn0050083" "CG30083"
"514" "FBgn0050098" "FBgn0050098" "CG30098"
"515" "FBgn0050101" "FBgn0050101" "Vajk4"
"516" "FBgn0050109" "FBgn0050109" "CG30109"
"517" "FBgn0029823" "FBgn0029823" "Shmt"
"518" "FBgn0050148" "FBgn0050148" "CG30148"
"519" "FBgn0050151" "FBgn0050151" "CG30151"
"520" "FBgn0050154" "FBgn0050154" "CG30154"
"521" "FBgn0050172" "FBgn0050172" "CG30172"
"522" "FBgn0261564" "FBgn0261564" "ReepA"
"523" "FBgn0050289" "FBgn0050289" "CG30289"
"524" "FBgn0050296" "FBgn0050296" "RIC-3"
"525" "FBgn0250838" "FBgn0250838" "roh"
"526" "FBgn0050419" "FBgn0050419" "CG30419"
"527" "FBgn0050431" "FBgn0050431" "CG30431"
"528" "FBgn0050466" "FBgn0050466" "CG30466"
"529" "FBgn0024987" "FBgn0024987" "ssx"
"530" "FBgn0034709" "FBgn0034709" "Swim"
"531" "FBgn0036015" "FBgn0036015" "CG3088"
"532" "FBgn0051030" "FBgn0051030" "VhaAC45RP"
"533" "FBgn0051036" "FBgn0051036" "CG31036"
"534" "FBgn0051051" "FBgn0051051" "CG31051"
"535" "FBgn0051064" "FBgn0051064" "CG31064"
"536" "FBgn0051075" "FBgn0051075" "CG31075"
"537" "FBgn0051100" "FBgn0051100" "Glug"
"538" "FBgn0051104" "FBgn0051104" "CG31104"
"539" "FBgn0051140" "FBgn0051140" "CG31140"
"540" "FBgn0051146" "FBgn0051146" "Nlg1"
"541" "FBgn0265048" "FBgn0265048" "cv-d"
"542" "FBgn0051183" "FBgn0051183" "CG31183"
"543" "FBgn0051189" "FBgn0051189" "CG31189"
"544" "FBgn0051205" "FBgn0051205" "CG31205"
"545" "FBgn0051211" "FBgn0051211" "CG31211"
"546" "FBgn0051216" "FBgn0051216" "Naam"
"547" "FBgn0051217" "FBgn0051217" "modSP"
"548" "FBgn0051235" "FBgn0286852" "naz"
"549" "FBgn0051248" "FBgn0051248" "CG31248"
"550" "FBgn0051300" "FBgn0051300" "CG31300"
"551" "FBgn0261859" "FBgn0261859" "CG42788"
"552" "FBgn0051313" "FBgn0051313" "CG31313"
"553" "FBgn0051324" "FBgn0051324" "Cipc"
"554" "FBgn0051326" "FBgn0051326" "CG31326"
"555" "FBgn0051345" "FBgn0051345" "CG31345"
"556" "FBgn0051357" "FBgn0051357" "Kaz"
"557" "FBgn0051370" "FBgn0051370" "CG31370"
"558" "FBgn0051380" "FBgn0051380" "CG31380"
"559" "FBgn0051388" "FBgn0051388" "CG31388"
"560" "FBgn0051414" "FBgn0051414" "Gba1b"
"561" "FBgn0051445" "FBgn0051445" "CG31445"
"562" "FBgn0051469" "FBgn0051469" "Argp"
"563" "FBgn0051475" "FBgn0051475" "myd"
"564" "FBgn0264907" "FBgn0264907" "CG44098"
"565" "FBgn0051549" "FBgn0051549" "CG31549"
"566" "FBgn0051619" "FBgn0051619" "nolo"
"567" "FBgn0051646" "FBgn0051646" "DIP-θ"
"568" "FBgn0051664" "FBgn0051664" "CG31664"
"569" "FBgn0051665" "FBgn0051665" "wry"
"570" "FBgn0051673" "FBgn0051673" "CG31673"
"571" "FBgn0051675" "FBgn0051675" "CG31675"
"572" "FBgn0031449" "FBgn0031449" "CG31689"
"573" "FBgn0028490" "FBgn0028490" "CG31705"
"574" "FBgn0051708" "FBgn0051708" "DIP-ζ"
"575" "FBgn0051712" "FBgn0051712" "Arglu1"
"576" "FBgn0051720" "FBgn0051720" "mthl15"
"577" "FBgn0051728" "FBgn0284244" "l(2)k05911"
"578" "FBgn0032618" "FBgn0032618" "CG31743"
"579" "FBgn0051760" "FBgn0051760" "CG31760"
"580" "FBgn0051769" "FBgn0051769" "CG31769"
"581" "FBgn0263846" "FBgn0263846" "CG43707"
"582" "FBgn0051777" "FBgn0051777" "CG31777"
"583" "FBgn0051778" "FBgn0051778" "CG31778"
"584" "FBgn0028899" "FBgn0028899" "CG31817"
"585" "FBgn0263354" "FBgn0263354" "CG42784"
"586" "FBgn0260479" "FBgn0260479" "CG31904"
"587" "FBgn0051955" "FBgn0051955" "CG31955"
"588" "FBgn0051999" "FBgn0051999" "CG31999"
"589" "FBgn0052000" "FBgn0052000" "anne"
"590" "FBgn0052021" "FBgn0052021" "CG32021"
"591" "FBgn0043806" "FBgn0043806" "CG32032"
"592" "FBgn0052037" "FBgn0052037" "CG32037"
"593" "FBgn0044328" "FBgn0044328" "CG32052"
"594" "FBgn0052068" "FBgn0052068" "Adi1"
"595" "FBgn0052091" "FBgn0052091" "CG32091"
"596" "FBgn0052103" "FBgn0052103" "SCaMC"
"597" "FBgn0267795" "FBgn0267795" "Frl"
"598" "FBgn0031436" "FBgn0031436" "ND-B17.2"
"599" "FBgn0263607" "FBgn0263607" "l(3)72Dp"
"600" "FBgn0052185" "FBgn0052185" "edin"
"601" "FBgn0052206" "FBgn0052206" "CG32206"
"602" "FBgn0052225" "FBgn0052225" "CG32225"
"603" "FBgn0052230" "FBgn0052230" "ND-MLRQ"
"604" "FBgn0029882" "FBgn0029882" "CG3226"
"605" "FBgn0052267" "FBgn0052267" "Tom5"
"606" "FBgn0052278" "FBgn0052278" "CG32278"
"607" "FBgn0052333" "FBgn0052333" "CG32333"
"608" "FBgn0063667" "FBgn0063667" "meep"
"609" "FBgn0262508" "FBgn0262508" "CG43078"
"610" "FBgn0029769" "FBgn0029769" "frma"
"611" "FBgn0052406" "FBgn0052406" "PVRAP"
"612" "FBgn0052432" "FBgn0052432" "CG32432"
"613" "FBgn0031629" "FBgn0287234" "slf"
"614" "FBgn0043783" "FBgn0043783" "CG32444"
"615" "FBgn0266918" "FBgn0266918" "CG32486"
"616" "FBgn0041706" "FBgn0041706" "CG3253"
"617" "FBgn0052544" "FBgn0052544" "CG32544"
"618" "FBgn0052573" "FBgn0052573" "CG32573"
"619" "FBgn0265416" "FBgn0265416" "Neto"
"620" "FBgn0052647" "FBgn0052647" "CG32647"
"621" "FBgn0052667" "FBgn0052667" "ssp7"
"622" "FBgn0042083" "FBgn0042083" "Mccc2"
"623" "FBgn0052687" "FBgn0052687" "CG32687"
"624" "FBgn0052694" "FBgn0052694" "CG32694"
"625" "FBgn0052695" "FBgn0052695" "CG32695"
"626" "FBgn0262477" "FBgn0262477" "FoxP"
"627" "FBgn0052944" "FBgn0052944" "CG32944"
"628" "FBgn0034573" "FBgn0034573" "Sou"
"629" "FBgn0038381" "FBgn0038381" "EndoU"
"630" "FBgn0036016" "FBgn0036016" "CG3306"
"631" "FBgn0028916" "FBgn0028916" "CG33090"
"632" "FBgn0053092" "FBgn0053092" "P5CDh2"
"633" "FBgn0053099" "FBgn0053099" "CG33099"
"634" "FBgn0053110" "FBgn0053110" "CG33110"
"635" "FBgn0053120" "FBgn0053120" "CG33120"
"636" "FBgn0053145" "FBgn0053145" "GalT1"
"637" "FBgn0038224" "FBgn0038224" "ATPsynE"
"638" "FBgn0034985" "FBgn0034985" "CG3328"
"639" "FBgn0053296" "FBgn0053296" "CG33296"
"640" "FBgn0053301" "FBgn0053301" "CG33301"
"641" "FBgn0053303" "FBgn0053303" "CG33303"
"642" "FBgn0053307" "FBgn0053307" "CG33307"
"643" "FBgn0053460" "FBgn0053460" "CG33460"
"644" "FBgn0053468" "FBgn0053468" "CG33468"
"645" "FBgn0053469" "FBgn0053469" "CG33469"
"646" "FBgn0053474" "FBgn0053474" "CG33474"
"647" "FBgn0053493" "FBgn0053493" "CG33493"
"648" "FBgn0053509" "FBgn0053509" "CG33509"
"649" "FBgn0250819" "FBgn0250819" "CG33521"
"650" "FBgn0053543" "FBgn0053543" "CG33543"
"651" "FBgn0053639" "FBgn0053639" "CG33639"
"652" "FBgn0064116" "FBgn0064116" "anox"
"653" "FBgn0053774" "FBgn0053774" "CG33774"
"654" "FBgn0053926" "FBgn0053926" "Srg3"
"655" "FBgn0037975" "FBgn0037975" "CG3397"
"656" "FBgn0250851" "FBgn0250851" "CG33981"
"657" "FBgn0054002" "FBgn0054002" "CG34002"
"658" "FBgn0262003" "FBgn0262003" "CG42821"
"659" "FBgn0054054" "FBgn0054054" "CG34054"
"660" "FBgn0083970" "FBgn0083970" "CG34134"
"661" "FBgn0083972" "FBgn0083972" "CG34136"
"662" "FBgn0085188" "FBgn0085188" "CG34159"
"663" "FBgn0085194" "FBgn0085194" "CG34165"
"664" "FBgn0085195" "FBgn0085195" "CG34166"
"665" "FBgn0085201" "FBgn0085201" "COX7AL2"
"666" "FBgn0085208" "FBgn0085208" "CG34179"
"667" "FBgn0262954" "FBgn0262954" "Polr2K"
"668" "FBgn0085244" "FBgn0085244" "CG34215"
"669" "FBgn0085256" "FBgn0085256" "CG34227"
"670" "FBgn0085282" "FBgn0085282" "CG34253"
"671" "FBgn0085320" "FBgn0085320" "CG34291"
"672" "FBgn0085354" "FBgn0085354" "CG34325"
"673" "FBgn0085360" "FBgn0085360" "CG34331"
"674" "FBgn0266719" "FBgn0266719" "stac"
"675" "FBgn0085380" "FBgn0085380" "dcma"
"676" "FBgn0085382" "FBgn0085382" "CG34353"
"677" "FBgn0085399" "FBgn0085399" "CG34370"
"678" "FBgn0085422" "FBgn0085422" "CG34393"
"679" "FBgn0085451" "FBgn0085451" "htk"
"680" "FBgn0085452" "FBgn0085452" "CG34423"
"681" "FBgn0085453" "FBgn0085453" "Mthfs"
"682" "FBgn0085468" "FBgn0085468" "ND-MWFE"
"683" "FBgn0085478" "FBgn0085478" "Zdhhc8"
"684" "FBgn0085483" "FBgn0085483" "CG34454"
"685" "FBgn0085484" "FBgn0085484" "Pdxk"
"686" "FBgn0029868" "FBgn0029868" "ND-B16.6"
"687" "FBgn0031881" "FBgn0031881" "MME1"
"688" "FBgn0038250" "FBgn0038250" "CG3505"
"689" "FBgn0031559" "FBgn0031559" "CG3513"
"690" "FBgn0038463" "FBgn0038463" "CG3534"
"691" "FBgn0029708" "FBgn0029708" "CG3556"
"692" "FBgn0030733" "FBgn0030733" "UQCR-14"
"693" "FBgn0038467" "FBgn0038467" "Adsl"
"694" "FBgn0029648" "FBgn0029648" "CG3603"
"695" "FBgn0031562" "FBgn0031562" "CG3604"
"696" "FBgn0031418" "FBgn0031418" "CG3609"
"697" "FBgn0037028" "FBgn0037028" "CG3618"
"698" "FBgn0025839" "FBgn0025839" "ND-B14.5A"
"699" "FBgn0023540" "FBgn0023540" "CG3630"
"700" "FBgn0261444" "FBgn0261444" "CG3638"
"701" "FBgn0035044" "FBgn0035044" "CG3663"
"702" "FBgn0035046" "FBgn0035046" "ND-19"
"703" "FBgn0040349" "FBgn0040349" "CG3699"
"704" "FBgn0040348" "FBgn0040348" "CG3703"
"705" "FBgn0031589" "FBgn0031589" "Naprt"
"706" "FBgn0032116" "FBgn0032116" "Mco1"
"707" "FBgn0028507" "FBgn0028507" "CG3793"
"708" "FBgn0030421" "FBgn0030421" "Agpat1"
"709" "FBgn0025692" "FBgn0025692" "Lfg"
"710" "FBgn0038837" "FBgn0038837" "KaiR1D"
"711" "FBgn0029863" "FBgn0029863" "CG3823"
"712" "FBgn0023507" "FBgn0023507" "D2hgdh"
"713" "FBgn0031284" "FBgn0031284" "PGAP2"
"714" "FBgn0036824" "FBgn0036824" "CG3902"
"715" "FBgn0031571" "FBgn0031571" "bark"
"716" "FBgn0037780" "FBgn0037780" "ohgt"
"717" "FBgn0037788" "FBgn0037788" "CAH7"
"718" "FBgn0033793" "FBgn0033793" "CG3955"
"719" "FBgn0261928" "FBgn0261928" "CG42795"
"720" "FBgn0037801" "FBgn0037801" "CG3999"
"721" "FBgn0038820" "FBgn0038820" "CG4000"
"722" "FBgn0058298" "FBgn0058298" "CG40298"
"723" "FBgn0029736" "FBgn0029736" "CG4041"
"724" "FBgn0069973" "FBgn0069973" "CG40485"
"725" "FBgn0266000" "FBgn0266000" "CG44774"
"726" "FBgn0038017" "FBgn0038017" "CG4115"
"727" "FBgn0031257" "FBgn0031257" "CG4133"
"728" "FBgn0262510" "FBgn0262510" "CR43080"
"729" "FBgn0028888" "FBgn0028888" "CG4168"
"730" "FBgn0025628" "FBgn0289578" "CG4199"
"731" "FBgn0259101" "FBgn0259101" "CG42249"
"732" "FBgn0259146" "FBgn0259146" "fid"
"733" "FBgn0259163" "FBgn0259163" "CG42268"
"734" "FBgn0261570" "FBgn0261570" "raskol"
"735" "FBgn0266801" "FBgn0266801" "CG45263"
"736" "FBgn0031683" "FBgn0031683" "CG4230"
"737" "FBgn0259219" "FBgn0259219" "CG42319"
"738" "FBgn0259224" "FBgn0259224" "CG42324"
"739" "FBgn0259229" "FBgn0259229" "CG42329"
"740" "FBgn0259239" "FBgn0259239" "CG42337"
"741" "FBgn0259241" "FBgn0259241" "vex"
"742" "FBgn0259244" "FBgn0259244" "CG42342"
"743" "FBgn0259677" "FBgn0259677" "CG42346"
"744" "FBgn0259678" "FBgn0259678" "sqa"
"745" "FBgn0259707" "FBgn0259707" "CG42361"
"746" "FBgn0259708" "FBgn0259708" "CG42362"
"747" "FBgn0031384" "FBgn0031384" "CG4238"
"748" "FBgn0030745" "FBgn0030745" "CG4239"
"749" "FBgn0259823" "FBgn0259823" "CG42404"
"750" "FBgn0259992" "FBgn0259992" "CG42489"
"751" "FBgn0259994" "FBgn0259994" "OtopLa"
"752" "FBgn0034761" "FBgn0034761" "CG4250"
"753" "FBgn0262476" "FBgn0262476" "CG43066"
"754" "FBgn0260657" "FBgn0260657" "CG42540"
"755" "FBgn0260761" "FBgn0260761" "CG42559"
"756" "FBgn0260767" "FBgn0260767" "CG42565"
"757" "FBgn0260965" "FBgn0260965" "CG42588"
"758" "FBgn0261260" "FBgn0261260" "mgl"
"759" "FBgn0034598" "FBgn0034598" "Isha"
"760" "FBgn0264979" "FBgn0264979" "CG4267"
"761" "FBgn0034741" "FBgn0034741" "CG4269"
"762" "FBgn0262035" "FBgn0262035" "CG42846"
"763" "FBgn0262141" "FBgn0262141" "CG42867"
"764" "FBgn0038799" "FBgn0038799" "MFS9"
"765" "FBgn0025625" "FBgn0025625" "Sik2"
"766" "FBgn0036272" "FBgn0036272" "Sms"
"767" "FBgn0036787" "FBgn0036787" "CG4306"
"768" "FBgn0026878" "FBgn0026878" "CG4325"
"769" "FBgn0030452" "FBgn0030452" "MFS10"
"770" "FBgn0038795" "FBgn0038795" "Tmlh"
"771" "FBgn0032138" "FBgn0032138" "CG4364"
"772" "FBgn0034664" "FBgn0034664" "CG4377"
"773" "FBgn0039075" "FBgn0039075" "CG4393"
"774" "FBgn0039073" "FBgn0039073" "CG4408"
"775" "FBgn0034128" "FBgn0034128" "CG4409"
"776" "FBgn0035982" "FBgn0035982" "CG4461"
"777" "FBgn0038752" "FBgn0038752" "CG4462"
"778" "FBgn0035969" "FBgn0035969" "CG4476"
"779" "FBgn0035968" "FBgn0035968" "Slc45-1"
"780" "FBgn0031895" "FBgn0031895" "CG4497"
"781" "FBgn0028519" "FBgn0286723" "hll"
"782" "FBgn0029912" "FBgn0029912" "Tmf"
"783" "FBgn0029914" "FBgn0029914" "CG4558"
"784" "FBgn0263133" "FBgn0263133" "mEFG1"
"785" "FBgn0038738" "FBgn0038738" "CG4572"
"786" "FBgn0025335" "FBgn0025335" "Cpes"
"787" "FBgn0037849" "FBgn0037849" "CG4596"
"788" "FBgn0029935" "FBgn0029935" "CG4615"
"789" "FBgn0263456" "FBgn0263456" "nwk"
"790" "FBgn0029838" "FBgn0029838" "CG4666"
"791" "FBgn0033814" "FBgn0033814" "Qsox1"
"792" "FBgn0036627" "FBgn0036627" "Gagr"
"793" "FBgn0033817" "FBgn0033817" "GstE14"
"794" "FBgn0035032" "FBgn0035032" "ATPsynF"
"795" "FBgn0031307" "FBgn0031307" "MFS3"
"796" "FBgn0034733" "FBgn0034733" "CG4752"
"797" "FBgn0027584" "FBgn0027584" "CG4757"
"798" "FBgn0027546" "FBgn0027546" "CG4766"
"799" "FBgn0035600" "FBgn0035600" "Cyt-c1"
"800" "FBgn0039360" "FBgn0039360" "CLS"
"801" "FBgn0032178" "FBgn0032178" "Spn31A"
"802" "FBgn0031220" "FBgn0031220" "CG4822"
"803" "FBgn0030796" "FBgn0030796" "CG4829"
"804" "FBgn0036620" "FBgn0036620" "CG4842"
"805" "FBgn0266417" "FBgn0266417" "ringer"
"806" "FBgn0027556" "FBgn0027556" "CG4928"
"807" "FBgn0036587" "FBgn0036587" "CG4950"
"808" "FBgn0031322" "FBgn0031322" "CG5001"
"809" "FBgn0034275" "FBgn0034275" "CG5002"
"810" "FBgn0027572" "FBgn0027572" "Acox1"
"811" "FBgn0260747" "FBgn0260747" "Chchd2"
"812" "FBgn0038774" "FBgn0038774" "CG5023"
"813" "FBgn0039358" "FBgn0039358" "Idh3g"
"814" "FBgn0032222" "FBgn0032222" "Cox10"
"815" "FBgn0034145" "FBgn0034145" "CG5065"
"816" "FBgn0035951" "FBgn0035951" "CG5068"
"817" "FBgn0031313" "FBgn0031313" "CG5080"
"818" "FBgn0031907" "FBgn0031907" "CG5171"
"819" "FBgn0030830" "FBgn0030830" "CG5172"
"820" "FBgn0031908" "FBgn0031908" "CG5177"
"821" "FBgn0038344" "FBgn0038344" "obe"
"822" "FBgn0034354" "FBgn0034354" "GstE11"
"823" "FBgn0031912" "FBgn0283658" "muc"
"824" "FBgn0040382" "FBgn0040382" "CG5273"
"825" "FBgn0037902" "FBgn0037902" "CG5281"
"826" "FBgn0036986" "FBgn0036986" "CG5282"
"827" "FBgn0263199" "FBgn0263199" "Galk"
"828" "FBgn0036772" "FBgn0036772" "CG5290"
"829" "FBgn0030575" "FBgn0030575" "CG5321"
"830" "FBgn0032253" "FBgn0032253" "LManI"
"831" "FBgn0032249" "FBgn0032249" "TBC1D16"
"832" "FBgn0032213" "FBgn0032213" "Sph35"
"833" "FBgn0031327" "FBgn0031327" "CG5397"
"834" "FBgn0038354" "FBgn0038354" "CG5404"
"835" "FBgn0034364" "FBgn0034364" "CG5493"
"836" "FBgn0027579" "FBgn0027579" "mino"
"837" "FBgn0032444" "FBgn0032444" "CCT4"
"838" "FBgn0036764" "FBgn0036764" "CG5535"
"839" "FBgn0030605" "FBgn0030605" "ND-B18"
"840" "FBgn0038686" "FBgn0038686" "CG5555"
"841" "FBgn0261794" "FBgn0261794" "kcc"
"842" "FBgn0034920" "FBgn0034920" "CG5597"
"843" "FBgn0030612" "FBgn0030612" "Dbct"
"844" "FBgn0038046" "FBgn0038046" "CG5641"
"845" "FBgn0035948" "FBgn0035948" "CG5644"
"846" "FBgn0039525" "FBgn0039525" "CG5646"
"847" "FBgn0037082" "FBgn0037082" "CG5664"
"848" "FBgn0038846" "FBgn0038846" "CG5697"
"849" "FBgn0030853" "FBgn0030853" "ND-24"
"850" "FBgn0034304" "FBgn0034304" "CG5742"
"851" "FBgn0034291" "FBgn0034291" "CG5770"
"852" "FBgn0038930" "FBgn0038930" "BomT3"
"853" "FBgn0038858" "FBgn0038858" "CG5793"
"854" "FBgn0038862" "FBgn0038862" "Usp8"
"855" "FBgn0039223" "FBgn0039223" "CG5805"
"856" "FBgn0034717" "FBgn0034717" "CG5819"
"857" "FBgn0038516" "FBgn0038516" "P5cr-2"
"858" "FBgn0036985" "FBgn0036985" "zye"
"859" "FBgn0038897" "FBgn0038897" "CG5849"
"860" "FBgn0032167" "FBgn0032167" "CG5853"
"861" "FBgn0038401" "FBgn0038401" "CG5916"
"862" "FBgn0263599" "FBgn0263599" "Brr2"
"863" "FBgn0039505" "FBgn0039505" "CG5934"
"864" "FBgn0039386" "FBgn0039386" "Sodq"
"865" "FBgn0032587" "FBgn0032587" "CG5953"
"866" "FBgn0036997" "FBgn0036997" "Tdh"
"867" "FBgn0031913" "FBgn0031913" "CG5958"
"868" "FBgn0029831" "FBgn0029831" "CG5966"
"869" "FBgn0038083" "FBgn0038083" "Ugt37A3"
"870" "FBgn0063649" "FBgn0063649" "CG6006"
"871" "FBgn0036202" "FBgn0036202" "loaf"
"872" "FBgn0034725" "FBgn0034725" "CG6044"
"873" "FBgn0038349" "FBgn0038349" "AOX3"
"874" "FBgn0029828" "FBgn0029828" "CG6067"
"875" "FBgn0036183" "FBgn0036183" "CG6083"
"876" "FBgn0086254" "FBgn0086254" "Akr1B"
"877" "FBgn0036544" "FBgn0036544" "sff"
"878" "FBgn0261722" "FBgn0261722" "fwe"
"879" "FBgn0039420" "FBgn0039420" "CG6154"
"880" "FBgn0038725" "FBgn0038725" "CG6184"
"881" "FBgn0038074" "FBgn0038074" "Gnmt"
"882" "FBgn0027611" "FBgn0027611" "LManII"
"883" "FBgn0266721" "FBgn0266721" "γSnap2"
"884" "FBgn0038072" "FBgn0038072" "CG6225"
"885" "FBgn0030631" "FBgn0030631" "Prp5"
"886" "FBgn0035914" "FBgn0035914" "CG6282"
"887" "FBgn0032350" "FBgn0032350" "CG6287"
"888" "FBgn0036970" "FBgn0036970" "Spn77Bc"
"889" "FBgn0037807" "FBgn0037807" "CG6293"
"890" "FBgn0038730" "FBgn0038730" "Acsx1L"
"891" "FBgn0036121" "FBgn0036121" "CG6310"
"892" "FBgn0263776" "FBgn0263776" "CG43693"
"893" "FBgn0033872" "FBgn0033872" "CG6329"
"894" "FBgn0039464" "FBgn0039464" "CG6330"
"895" "FBgn0033874" "FBgn0033874" "CtsL2"
"896" "FBgn0038893" "FBgn0289108" "Archease"
"897" "FBgn0033875" "FBgn0033875" "CG6357"
"898" "FBgn0030925" "FBgn0030925" "Hayan"
"899" "FBgn0034277" "FBgn0034277" "OstΔ"
"900" "FBgn0034276" "FBgn0034276" "Sardh"
"901" "FBgn0036106" "FBgn0036106" "CG6409"
"902" "FBgn0032646" "FBgn0032646" "mEFTs"
"903" "FBgn0032287" "FBgn0032287" "CG6415"
"904" "FBgn0039451" "FBgn0039451" "Wdr20"
"905" "FBgn0046999" "FBgn0046999" "CG6429"
"906" "FBgn0038922" "FBgn0038922" "Idh3b"
"907" "FBgn0030932" "FBgn0030932" "Ggt-1"
"908" "FBgn0047038" "FBgn0047038" "ND-13B"
"909" "FBgn0036702" "FBgn0036702" "Afg3l2"
"910" "FBgn0033879" "FBgn0033879" "Echs1"
"911" "FBgn0035676" "FBgn0035676" "ssp6"
"912" "FBgn0032638" "FBgn0032638" "SPH93"
"913" "FBgn0032973" "FBgn0032973" "CG6675"
"914" "FBgn0262057" "FBgn0262057" "Spn77Ba"
"915" "FBgn0038299" "FBgn0038299" "Spn88Eb"
"916" "FBgn0033889" "FBgn0033889" "CG6701"
"917" "FBgn0037895" "FBgn0037895" "bumpel"
"918" "FBgn0031926" "FBgn0031926" "CG6739"
"919" "FBgn0030876" "FBgn0030876" "Srx"
"920" "FBgn0036030" "FBgn0036030" "Prps"
"921" "FBgn0037918" "FBgn0037918" "CG6791"
"922" "FBgn0034179" "FBgn0034179" "CG6805"
"923" "FBgn0036843" "FBgn0036843" "Sfxn2"
"924" "FBgn0037934" "FBgn0037934" "CG6830"
"925" "FBgn0032652" "FBgn0032652" "CG6870"
"926" "FBgn0266064" "FBgn0266064" "Glys"
"927" "FBgn0036262" "FBgn0036262" "Miox"
"928" "FBgn0038290" "FBgn0038290" "CG6912"
"929" "FBgn0035896" "FBgn0035896" "CG6983"
"930" "FBgn0034191" "FBgn0034191" "CG6984"
"931" "FBgn0039017" "FBgn0039017" "CG6985"
"932" "FBgn0039238" "FBgn0039238" "CG7016"
"933" "FBgn0039027" "FBgn0039027" "CG7031"
"934" "FBgn0030086" "FBgn0030086" "CCT2"
"935" "FBgn0038854" "FBgn0038854" "CG7044"
"936" "FBgn0038972" "FBgn0038972" "CG7054"
"937" "FBgn0030961" "FBgn0030961" "CG7058"
"938" "FBgn0038946" "FBgn0038946" "rdhB"
"939" "FBgn0038938" "FBgn0038938" "CG7084"
"940" "FBgn0037151" "FBgn0037151" "CG7130"
"941" "FBgn0030895" "FBgn0030895" "CG7135"
"942" "FBgn0037138" "FBgn0037138" "P5CDh1"
"943" "FBgn0046301" "FBgn0046301" "CG7148"
"944" "FBgn0037107" "FBgn0037107" "CG7166"
"945" "FBgn0263911" "FBgn0263911" "COX8"
"946" "FBgn0035868" "FBgn0035868" "CG7194"
"947" "FBgn0031942" "FBgn0031942" "CG7203"
"948" "FBgn0031940" "FBgn0031940" "CG7214"
"949" "FBgn0038571" "FBgn0038571" "CG7215"
"950" "FBgn0031971" "FBgn0031971" "Sirup"
"951" "FBgn0031968" "FBgn0031968" "CG7231"
"952" "FBgn0265413" "FBgn0265413" "CG44325"
"953" "FBgn0030966" "FBgn0030966" "shop"
"954" "FBgn0032283" "FBgn0032283" "CG7296"
"955" "FBgn0032282" "FBgn0032282" "CG7299"
"956" "FBgn0030968" "FBgn0030968" "CG7322"
"957" "FBgn0030974" "FBgn0030974" "Flacc"
"958" "FBgn0036939" "FBgn0036939" "CG7365"
"959" "FBgn0037188" "FBgn0037188" "CG7369"
"960" "FBgn0036768" "FBgn0036768" "CG7402"
"961" "FBgn0037134" "FBgn0037134" "CG7407"
"962" "FBgn0036762" "FBgn0289579" "Dld"
"963" "FBgn0036763" "FBgn0036763" "TrpRS-m"
"964" "FBgn0037144" "FBgn0037144" "CG7458"
"965" "FBgn0037146" "FBgn0037146" "P5CS"
"966" "FBgn0035575" "FBgn0035575" "CG7509"
"967" "FBgn0038533" "FBgn0038533" "CG7523"
"968" "FBgn0037090" "FBgn0037090" "Est-Q"
"969" "FBgn0261534" "FBgn0261534" "l(2)34Fc"
"970" "FBgn0036157" "FBgn0036157" "CG7560"
"971" "FBgn0036728" "FBgn0036728" "UQCR-Q"
"972" "FBgn0039681" "FBgn0039681" "CG7582"
"973" "FBgn0064766" "FBgn0064766" "CG7600"
"974" "FBgn0036726" "FBgn0036726" "QIL1"
"975" "FBgn0040793" "FBgn0040793" "COX7B"
"976" "FBgn0036929" "FBgn0036929" "CG7668"
"977" "FBgn0038631" "FBgn0038631" "CG7695"
"978" "FBgn0038641" "FBgn0038641" "ChT"
"979" "FBgn0033570" "FBgn0033570" "ND-B14"
"980" "FBgn0033574" "FBgn0033574" "Spn47C"
"981" "FBgn0033635" "FBgn0033635" "Prip"
"982" "FBgn0032021" "FBgn0032021" "CG7781"
"983" "FBgn0039703" "FBgn0039703" "CG7829"
"984" "FBgn0032015" "FBgn0032015" "Ostγ"
"985" "FBgn0039697" "FBgn0039697" "Etfb"
"986" "FBgn0039696" "FBgn0039696" "Rnb"
"987" "FBgn0039728" "FBgn0039728" "CG7896"
"988" "FBgn0037548" "FBgn0037548" "CG7900"
"989" "FBgn0036417" "FBgn0036417" "CG7906"
"990" "FBgn0037547" "FBgn0037547" "CG7910"
"991" "FBgn0037546" "FBgn0037546" "mAChR-B"
