"submitted_item" "validated_id" "current_symbol"
"443" 37293 "FBgn0034493" "CG8908"
"444" 37295 "FBgn0034495" "CG11788"
"445" 37297 "FBgn0034497" "Mpcp1"
"446" 37384 "FBgn0050296" "RIC-3"
"447" 37388 "FBgn0034578" "CG15653"
"448" 37390 "FBgn0034580" "Cht8"
"449" 37399 "FBgn0034588" "CG9394"
"450" 37419 "FBgn0265191" "Gyg"
"451" 37459 "FBgn0034639" "CG15673"
"452" 37468 "FBgn0034647" "pirk"
"453" 37477 "FBgn0034655" "CG10307"
"454" 37488 "FBgn0034663" "CG4363"
"455" 37489 "FBgn0034664" "CG4377"
"456" 37496 "FBgn0034670" "CG13488"
"457" 37540 "FBgn0034712" "Alp8"
"458" 37547 "FBgn0034717" "CG5819"
"459" 37565 "FBgn0034729" "CG10344"
"460" 37572 "FBgn0034736" "gas"
"461" 37594 "FBgn0034756" "Cyp6d2"
"462" 37597 "FBgn0034759" "CG13511"
"463" 37598 "FBgn0260767" "CG42565"
"464" 37600 "FBgn0050269" "CG30269"
"465" 37602 "FBgn0020257" "Ppa"
"466" 37624 "FBgn0034783" "CG9825"
"467" 37641 "FBgn0034797" "nahoda"
"468" 37737 "FBgn0034883" "Eglp2"
"469" 37746 "FBgn0262728" "Pal2"
"470" 37762 "FBgn0034903" "sona"
"471" 37786 "FBgn0020372" "TM4SF"
"472" 37789 "FBgn0034920" "CG5597"
"473" 37792 "FBgn0034923" "Upf3"
"474" 37806 "FBgn0034935" "Orcokinin"
"475" 37814 "FBgn0034943" "Fmo-1"
"476" 37823 "FBgn0283509" "Phm"
"477" 37844 "FBgn0034965" "ppk29"
"478" 37853 "FBgn0259209" "Mlp60A"
"479" 37867 "FBgn0287831" "speck"
"480" 37888 "FBgn0288686" "βTub60D"
"481" 37920 "FBgn0035022" "CG11413"
"482" 37921 "FBgn0035023" "ITP"
"483" 37941 "FBgn0015040" "Cyp9c1"
"484" 37943 "FBgn0035043" "CG4781"
"485" 37949 "FBgn0035049" "Mmp1"
"486" 37967 "FBgn0041205" "key"
"487" 37985 "FBgn0060296" "pain"
"488" 37986 "FBgn0043792" "CG30427"
"489" 37997 "FBgn0035089" "Phk-3"
"490" 37998 "FBgn0035090" "CG2736"
"491" 38003 "FBgn0035092" "Nplp1"
"492" 38006 "FBgn0004919" "gol"
"493" 38011 "FBgn0035094" "CG9380"
"494" 38015 "FBgn0002564" "Lsp1γ"
"495" 38021 "FBgn0035101" "p130CAS"
"496" 38023 "FBgn0035103" "Vdup1"
"497" 38036 "FBgn0035112" "CG13877"
"498" 38037 "FBgn0035113" "pyx"
"499" 38057 "FBgn0035132" "mthl10"
"500" 38065 "FBgn0262139" "trh"
"501" 38083 "FBgn0035154" "hiro"
"502" 38107 "FBgn0035176" "mat"
"503" 38122 "FBgn0004431" "LysX"
"504" 38149 "FBgn0035205" "Ctr9"
"505" 38153 "FBgn0010246" "Myo61F"
"506" 38168 "FBgn0004635" "rho"
"507" 38180 "FBgn0035231" "Pcyt2"
"508" 38190 "FBgn0035241" "CG12105"
"509" 38220 "FBgn0035265" "PIG-Wb"
"510" 38223 "FBgn0022702" "Cht2"
"511" 38238 "FBgn0027790" "GV1"
"512" 38240 "FBgn0035280" "Cpr62Bb"
"513" 38241 "FBgn0035281" "Cpr62Bc"
"514" 38251 "FBgn0262624" "Tmhs"
"515" 38264 "FBgn0035300" "acs"
"516" 38273 "FBgn0035308" "CG15822"
"517" 38294 "FBgn0041709" "yellow-g"
"518" 38295 "FBgn0035328" "yellow-g2"
"519" 38326 "FBgn0011828" "Pxn"
"520" 38328 "FBgn0035358" "CG14949"
"521" 38330 "FBgn0035360" "CG1246"
"522" 38363 "FBgn0052485" "CG32485"
"523" 38370 "FBgn0035398" "Cht7"
"524" 38383 "FBgn0035409" "CG14963"
"525" 38393 "FBgn0052277" "CG32277"
