Gene ID,LogFC,P-value,FDR,Day 1 Rep 1,Day 1 Rep 2,Day 1 Rep 3,Day 60 Rep 1,Day 60 Rep 2,Day 60 Rep 3
FBgn0040812,-2.277128071,2.44867870242408E-12,6.25866174362562E-12,29.8795763,22.5720479,20.26175179,2.90675829,5.084787147,6.822114567
FBgn0040813,-1.675500602,6.0173689182752E-11,1.38300768593998E-10,619.6440199,629.9708903,687.2305533,249.511002,116.2785287,228.4582172
FBgn0040814,-2.185044579,3.13299900248221E-09,6.35118528901983E-09,24.50622214,21.19756596,12.98487882,2.115949049,5.420574977,5.216911139
FBgn0040816,-2.350586222,1.69890560036769E-14,5.07244672109783E-14,25.99709497,22.1444313,17.6581,3.077744072,3.837575205,5.783453525
FBgn0040817,-3.827106297,3.54137405850447E-39,5.61554451142706E-38,30.28335436,28.46704823,29.9753758,1.432005922,2.638332953,2.124533948
FBgn0040823,1.370570557,6.72094123861385E-06,1.06812864436659E-05,5.031695801,5.009223079,6.542509639,13.25139809,18.78013366,10.50464008
FBgn0040832,-0.76913806,0.002765703,0.003620861,49.5715216,46.67129796,60.68511492,30.02937792,20.00336076,40.60220434
FBgn0040837,1.711630315,1.05923068059694E-08,2.05573632926327E-08,13.32467592,20.86158148,9.079401132,34.62462081,43.31663013,61.11575991
FBgn0040843,-5.051481662,6.10910704827814E-40,1.00887313158676E-38,10.71564847,14.14189199,13.35206049,0.299225118,0.455712056,0.377694924
FBgn0040859,-2.48280474,7.94282141269193E-25,5.25223185634904E-24,258.4179572,232.3485364,150.2440606,26.37455684,46.91435688,39.84681449
FBgn0040871,-2.843067906,1.99500528485287E-08,3.79553745238928E-08,6.98846639,7.361114403,4.239279205,0.384718009,0.599621126,1.557991562
FBgn0040877,-3.52050173,1.23098420671425E-15,4.01273782955767E-15,4.441558639,4.91759095,6.976451605,0.427464454,0.671575661,0.306877126
FBgn0040890,1.77979406,2.74872853293359E-12,6.99053262844013E-12,7.112705793,7.666554835,8.645459166,20.81751893,29.16557156,29.62544561
FBgn0040892,-2.397368581,0.013014475,0.016170114,1.552992531,1.557746201,1.10154499,0,0.023984845,0.755389848
FBgn0040899,0.815875256,5.87213150856974E-05,8.70711846973198E-05,18.79120963,21.28919809,20.5955533,31.63236963,37.77613093,36.04625932
FBgn0040900,-2.473118421,1.27044662166226E-12,3.30279852764521E-12,11.36790533,10.23225446,9.980665215,1.111407581,2.230590588,2.289775477
FBgn0040904,-2.179252933,4.32023602243772E-14,1.25463984168698E-13,35.65670852,30.75785147,22.43146162,4.40288388,8.226801846,6.751296768
FBgn0040905,-2.406815347,2.6479425372393E-10,5.82045162194203E-10,10.87094772,8.094171439,5.874906615,1.004541468,1.870817912,1.746839024
FBgn0040906,-2.571829538,5.67371198551678E-13,1.51516870765298E-12,10.0633916,9.590829554,8.545318713,0.983168245,2.158636053,1.557991562
FBgn0040907,1.213227276,3.39987600582341E-05,5.12231377904074E-05,4.286259386,6.475337151,4.573080717,10.30189335,13.64737682,11.14200026
FBgn0040918,0.897967567,3.09707941915182E-08,5.8065684580539E-08,76.84207044,83.20197359,76.30702569,144.0555211,154.2705232,135.852143
FBgn0040923,-1.359732934,4.74175397473589E-05,7.0795902826921E-05,15.21932681,15.66909414,19.96133043,4.146405208,5.588468892,9.867279892
FBgn0040928,3.403027635,5.32499732569335E-27,4.21929092015317E-26,1.428753129,2.046450892,2.102949527,16.05129026,24.34461771,18.10575042
FBgn0040929,1.555358722,2.34727806133806E-08,4.43800207682024E-08,9.44219459,7.177850144,5.107163137,18.65882343,23.55311782,20.70240303
FBgn0040931,-1.548493833,4.13113115394658E-16,1.40073912451236E-15,112.8404373,111.6995659,113.0585722,30.09349759,39.16725194,44.73324257
FBgn0040942,-3.476961148,1.45380901131989E-46,3.04345009611121E-45,50.56543682,73.58059999,73.7033739,6.454713262,5.684408273,5.358546736
FBgn0040959,2.604134874,1.86814369522413E-16,6.49140473437244E-16,2.609027452,1.771554504,2.670412098,13.48650354,12.73595271,16.09924614
FBgn0040963,-2.325582407,1.78917177598635E-20,8.54312770488765E-20,161.977121,128.9569502,91.02767238,16.94896562,30.02902598,28.20908964
FBgn0040964,1.584664177,1.81803155910915E-10,4.04151427150525E-10,7.112705793,8.399611871,7.710814932,19.59924523,27.17482942,22.09515306
FBgn0040967,-2.611197654,6.73754188556016E-07,1.14697451594347E-06,4.845336697,3.237668576,2.036189224,0.256478673,0.959393801,0.42490679
FBgn0040972,-0.973398969,0.000411494,0.000573975,21.95931439,28.25323993,28.6067896,10.08816112,11.24889232,18.27099195
FBgn0040973,-2.754610377,1.05213676803254E-12,2.75322078317875E-12,9.162655934,8.552332087,5.507724951,0.748062795,1.199242252,1.439961898
FBgn0040985,-1.425993974,2.60968319942304E-18,1.0429733890108E-17,300.1623964,278.2256892,275.2861071,95.79478423,107.7878936,109.7675873
FBgn0040989,-2.466050413,8.38319143325052E-15,2.56608181470614E-14,34.25901524,30.20805869,19.52738846,3.077744072,5.828317343,6.090330651
FBgn0040996,-2.281976243,1.03734642032123E-14,3.15034052231428E-14,42.02397789,36.8666601,23.43286616,4.616616108,8.394695761,7.742745944
FBgn0041004,1.338665292,0.000704261,0.000963372,0.807556116,0.916321295,0.634222873,1.624364927,2.230590588,2.05371615
FBgn0041087,2.520748721,1.19556005444948E-37,1.77441154064917E-36,17.92153381,16.46323927,15.85557183,97.56876172,108.4834541,78.39530268
FBgn0041092,-0.489773885,0.011027936,0.013790599,50.93815502,53.4215315,64.75749337,42.48996677,37.15252495,39.13863651
FBgn0041094,-0.513171684,0.001783875,0.002369517,364.2388683,414.9408264,349.5569436,271.867393,263.8572802,242.6453828
FBgn0041096,-1.397460776,1.95251724371707E-07,3.4616384842371E-07,30.46971346,30.75785147,47.33305443,13.40101065,10.57731666,16.71300039
FBgn0041097,-2.744785843,1.26743376986904E-17,4.8090812893037E-17,11.21260608,13.83645155,11.51615217,1.923590045,1.391121012,2.030110217
FBgn0041100,-0.957918321,0.012629023,0.015715706,5.901371619,6.108808633,2.870693005,2.115949049,2.278560278,3.115983124
FBgn0041102,-2.457307524,6.23766123961811E-24,3.8380281440102E-23,410.5801654,380.3038815,232.9600754,42.96017767,68.76455071,71.88006524
FBgn0041103,-2.403565157,4.56262203875665E-07,7.8691650936294E-07,4.130960133,3.940181568,1.936048771,0.341971564,0.959393801,0.566542386
FBgn0041147,1.125478856,6.41118040206278E-05,9.48325083488785E-05,10.62246891,10.99585554,5.841526464,18.68019666,22.23395134,17.98772076
FBgn0041150,0.998388909,7.12173276190956E-08,1.30153341430024E-07,75.75497567,80.666818,104.0125512,176.8847912,176.4804897,160.8744317
FBgn0041156,-0.788735432,0.005663347,0.007255755,8.044501312,9.560285511,8.578698864,4.509749994,5.732377963,4.721186551
FBgn0041160,-2.13106124,4.36466404301972E-18,1.71163032557547E-17,39.97402775,40.74575358,34.71535727,7.801226293,6.979589904,11.11839433
FBgn0041164,1.517433991,4.67496163498777E-12,1.16956604953805E-11,26.33875333,25.38209987,37.0185877,91.84073803,91.52616864,67.96148041
FBgn0041171,2.199236357,1.38959673584438E-26,1.06658451446599E-25,62.67877856,65.73078089,88.02345877,356.8259533,354.3521005,271.6806801
FBgn0041174,1.335926101,1.33923284707626E-06,2.23158797116393E-06,6.46044893,5.284119468,4.472940264,12.6956943,13.09572539,14.51764865
FBgn0041180,0.758308408,0.000937921,0.001270999,98.49078633,93.77021252,90.42682966,148.7790034,106.4927119,214.3182635
FBgn0041181,-1.527418568,2.59635489544995E-08,4.89731151976496E-08,31.64998779,33.69007961,26.37031946,10.0667879,7.171468664,13.95110626
FBgn0041182,-0.788157652,0.000401493,0.000560454,109.4859734,131.4921058,101.3421391,67.7317428,44.75572083,81.77095107
FBgn0041184,-0.569134511,0.015070437,0.018610325,32.83026211,39.61562399,45.56390642,22.63424286,22.61770886,33.26075925
FBgn0041186,2.790577608,1.40589766382977E-49,3.31922024373439E-48,31.33938928,32.59049406,24.53441115,189.0247817,233.0607392,181.2463517
FBgn0041191,0.904148343,4.65398473241058E-08,8.60656387489158E-08,62.92725736,61.14917442,66.72692229,114.0902629,124.7211942,113.7097781
FBgn0041195,-2.385728212,3.99126656941055E-11,9.29400136866029E-11,16.46172083,11.85108875,7.276872966,2.522040281,2.278560278,1.864868688
FBgn0041234,1.641034541,0.001064262,0.001435644,0.248478805,0.305440432,0.400561815,1.047287913,1.247211942,0.660966117
FBgn0041246,-2.224016186,1.65382033235273E-07,2.94600466915816E-07,2.391608498,2.535155583,2.036189224,0.641196682,0.503681746,0.306877126
FBgn0041249,-2.961761277,1.34618868317359E-09,2.81307318829373E-09,1.646172083,2.779507928,2.036189224,0.170985782,0.215863605,0.42490679
FBgn0041336,-2.98807295,1.67140895225874E-08,3.19951842828029E-08,1.552992531,1.191217683,0.834503781,0.170985782,0.119924225,0.141635597
FBgn0041337,-1.928794138,3.23581096457168E-14,9.48789190140855E-14,50.96921487,55.52907048,36.65140604,12.61020141,9.042286577,15.15500883
FBgn0041342,0.615078367,0.00029643,0.000418052,98.98774394,111.2108612,109.2532349,164.9371597,144.7005701,172.0636439
FBgn0041579,4.926004929,9.82003896310618E-34,1.18220657923173E-32,2.671147154,1.313393856,1.001404537,45.20436605,31.6360106,72.04530677
FBgn0041581,3.571077824,1.38834308203754E-22,7.70905311537309E-22,1.98783044,1.802098547,2.837312854,16.07266349,24.36860255,37.65146275
FBgn0041588,1.391759117,7.41948518886523E-15,2.27765510890544E-14,32.5817833,28.80303271,33.24663062,80.72666221,83.20342742,81.10998495
FBgn0041604,1.523439176,3.00492195154537E-13,8.21040504934676E-13,20.21996276,18.81513059,25.26877447,62.17470489,67.30147516,53.34940803
FBgn0041605,-3.335415121,1.64263211913178E-70,7.87290108526732E-69,450.1814749,450.1886522,517.8262859,42.08387554,45.04353897,51.60256901
FBgn0041627,2.24403122,1.10225768948264E-19,4.92730830407231E-19,7.392244448,5.895000331,7.944475991,36.50546441,30.43676835,32.19849228
FBgn0041702,2.924392712,1.18118098954524E-41,2.07708640492584E-40,7.764962656,7.269482274,7.844335537,51.72319898,64.95096035,55.00182332
FBgn0041706,-1.876516994,7.56449685425155E-07,1.28432241836267E-06,2.733266855,2.871140058,3.571676181,0.726689572,0.791499886,0.94423731
FBgn0041707,-1.651799767,6.76362603062629E-10,1.44462168310361E-09,42.89365371,40.59303337,38.3871739,12.84530685,8.226801846,16.97266565
FBgn0041709,-4.654171074,8.60965587449927E-33,9.83552891971247E-32,23.63654632,20.58668509,15.92233213,1.218273695,0.623605971,0.472118655
FBgn0041711,-4.385588985,3.76850960559404E-61,1.33829328584174E-59,69.8846639,66.03622133,56.1120342,2.479293836,2.494423883,4.060220434
FBgn0041712,2.396821465,2.4413493666666E-22,1.33182554880755E-21,30.50077331,37.63026118,26.53722022,139.7595034,121.339331,228.2221579
FBgn0041713,-1.854259859,1.11246813214578E-06,1.86567432474698E-06,4.627917743,5.986632461,5.74138601,1.538872036,0.959393801,1.935686486
FBgn0041721,6.055799915,3.00673205408806E-30,2.99943872907423E-29,0.155299253,0,0.26704121,8.784394538,7.43530196,11.66133078
FBgn0041723,-1.515351267,4.422185755429E-07,7.63108367568548E-07,11.46108488,15.69963819,12.05023459,5.492918239,3.693666135,4.249067896
FBgn0041775,2.798849071,5.57387461356025E-49,1.27578684826355E-47,253.9763986,255.8674496,268.6768372,1993.501856,1911.064482,1437.34164
FBgn0041781,0.626207766,0.000194836,0.000278378,68.82862898,76.51282813,78.37659507,116.4626906,117.8855133,106.2503033
FBgn0041789,-2.800298572,4.42613709877758E-45,8.91450582501032E-44,911.8240348,790.5409252,602.1445479,108.340866,98.67365246,117.7936045
FBgn0042083,1.723552316,1.00037645127325E-19,4.49710838409119E-19,21.33811738,23.97707389,26.93778204,78.52522027,80.82892776,76.22355687
FBgn0042085,2.561684305,2.01806801752231E-39,3.23627033401157E-38,24.44410244,21.38083022,19.79442967,131.9155306,144.2208732,105.8253965
FBgn0042086,1.681809722,7.10593274295777E-07,1.20807489718587E-06,2.236309245,3.054404317,3.204494517,10.57974525,6.571847539,9.631220565
FBgn0042092,2.99145244,6.83324905035003E-33,7.85546367384243E-32,6.864226988,6.292072892,10.21432627,60.46484708,69.2922173,54.38806907
FBgn0042094,-2.048810566,1.66471031971497E-23,9.95001962777596E-23,165.6732432,141.6632722,112.0571676,26.97300707,33.53081335,39.30387804
FBgn0042102,1.284506704,0.000153595,0.00022094,4.068840432,6.841865669,6.57588979,15.68794548,8.898377507,17.23233091
FBgn0042105,0.636979814,0.03668946,0.043825953,6.056670872,4.215077957,6.308848581,9.553830556,8.034923086,7.837169675
FBgn0042106,-1.630346869,0.000336536,0.000472262,2.018890291,2.229715151,1.301825898,0.812182463,0.359772675,0.566542386
FBgn0042110,-2.469171143,3.79218982887406E-08,7.05584181674188E-08,2.857506257,1.893730676,3.538296029,0.427464454,0.383757521,0.660966117
FBgn0042112,0.546312411,0.012980769,0.01613138,19.13286798,16.18834288,19.39386786,23.57466466,29.88511691,25.56522518
FBgn0042119,-2.364404678,5.85305544260737E-21,2.89788752768161E-20,56.06303038,43.8001579,62.55440339,8.036331743,9.905740998,13.26653421
FBgn0042126,-1.729471758,1.38450580455762E-05,2.15125709961061E-05,2.826446407,2.535155583,1.702387712,0.683943127,0.695560506,0.708177983
FBgn0042129,-2.163082123,2.11878249283117E-15,6.7717117074717E-15,18.23213232,17.86826525,15.58853062,3.825806867,3.381863149,4.131038232
FBgn0042131,-2.508374743,1.60277633501452E-11,3.86857165753504E-11,24.31986304,20.49505296,11.48277202,2.009082936,4.820953851,2.950741595
FBgn0042133,-2.483325329,1.02231118877224E-21,5.36135143795032E-21,55.81455157,49.93951058,33.41353137,6.51883293,7.81905948,10.12694515
FBgn0042134,2.248478347,3.57004947055668E-29,3.31497164603985E-28,91.50231994,102.3530887,121.40361,537.878523,544.0722247,398.2556915
FBgn0042137,-2.637533691,1.28217677475043E-07,2.29972871430687E-07,1.708291784,2.535155583,1.669007561,0.128239336,0.33578783,0.472118655
FBgn0042138,0.548291428,0.000614436,0.000844485,122.468991,117.5029341,120.969668,172.0971893,173.8661416,174.4006312
FBgn0042177,2.285984431,4.2772870404639E-26,3.16489451415405E-25,17.70411486,20.67831722,25.26877447,119.7327937,98.60169793,87.79046392
FBgn0042179,-1.841949952,4.39663083603642E-12,1.10339855371316E-11,38.32785567,36.31686732,21.59695784,8.48516942,7.891014015,9.93809769
FBgn0042180,2.729486208,1.31236231727415E-36,1.84062785290739E-35,10.0633916,11.42347214,13.08501928,77.90539682,85.93769975,62.7681752
FBgn0042185,1.485715675,8.68835154182085E-16,2.86888872848158E-15,33.79311748,30.8494836,31.77790396,86.98901647,103.1828033,76.50682806
FBgn0042189,-2.404064807,5.74655703200249E-23,3.29123340525605E-22,506.1202659,462.3146374,287.7035234,54.69407694,85.29010893,93.69194711
FBgn0042198,-2.319777959,7.15240840143734E-16,2.3833260509651E-15,36.96122224,30.69676338,23.59976691,4.060912317,7.411317115,6.586055239
FBgn0042201,-10.59773941,2.66166208102755E-127,6.05955890553933E-125,1244.133377,1325.825282,1737.002929,0.384718009,0.743530196,1.62880936
FBgn0042205,2.664415716,1.03565946123325E-18,4.27025306315094E-18,2.795386556,2.382435367,3.338015122,17.24819074,21.61034537,14.61207238
FBgn0042206,2.478348447,7.01835868845151E-13,1.86255318316129E-12,1.770411486,3.329300705,2.7371724,14.42692534,10.76919542,17.75166143
FBgn0042627,2.361507959,3.17258524289225E-20,1.4870326934424E-19,40.81264372,49.97005462,39.6889998,186.9088327,152.2557963,319.1994227
FBgn0042630,-1.494837502,6.05135857952649E-06,9.64962733338126E-06,6.367269378,8.124715482,5.641245556,2.009082936,2.254575433,2.761894132
FBgn0042693,0.882307802,1.59636500796608E-07,2.84763641899532E-07,116.8160982,112.5547991,107.7845083,225.231021,204.0630615,182.4502543
FBgn0042696,-3.276710791,2.94782665927804E-57,9.39546051978393E-56,79.26473879,78.6814552,89.09162361,7.972212075,7.891014015,9.277131573
FBgn0042710,-2.311688956,1.43251938957429E-21,7.42104416809532E-21,136.6944026,133.752365,81.9148911,16.67111372,25.39995089,27.80778879
FBgn0042711,-2.362821188,8.13450557388776E-14,2.31643537104077E-13,16.83443904,13.43937899,9.646863703,2.43654739,2.734272334,2.455017007
FBgn0042712,0.518175961,0.003591467,0.004662216,66.06430228,54.5516611,51.07163137,80.57704966,85.50597254,76.15273907
FBgn0043001,3.374319038,2.46275858401733E-47,5.27692591388855E-46,7.019526241,5.284119468,7.443773722,69.29198806,75.14451948,57.97617085
FBgn0043002,4.420414423,4.82007756881231E-50,1.17049845571025E-48,2.98174566,2.260259194,4.806741776,63.15787314,85.64988161,64.84549728
FBgn0043005,-2.198560388,1.13881369737567E-05,1.78078447538849E-05,3.665062374,4.520518389,3.338015122,0.256478673,1.295181632,0.94423731
FBgn0043010,1.525765869,2.76847734736869E-16,9.50331655939781E-16,32.70602271,32.92647853,37.11872816,90.57971789,114.3117714,87.76685799
FBgn0043025,-2.640495171,1.10781323427199E-30,1.12627678817653E-29,112.3434797,97.67985005,68.16226879,12.4178424,13.91121012,17.51560211
FBgn0043043,3.151832197,1.71517909780233E-07,3.05104204240015E-07,0.186359104,0.122176173,0.066760302,1.090034359,0.695560506,1.581597495
FBgn0043069,-0.883269249,0.010355391,0.012992902,4.845336697,4.215077957,5.975047069,2.43654739,2.326529968,3.281224653
FBgn0043070,-0.333688993,0.036503181,0.043623833,206.3305877,215.1827841,182.4892867,158.5251929,157.5084773,155.6575206
FBgn0043362,-0.892743233,2.69688856019791E-05,4.0960962894881E-05,36.24684568,35.37000199,34.34817561,18.95804855,15.97390679,21.19812762
FBgn0043364,-0.632218453,0.000270491,0.000382868,96.68931499,100.5815341,81.28066822,57.40847623,56.22047675,63.12226419
FBgn0043455,1.382224221,2.19052562395278E-12,5.61459814631563E-12,20.77904007,18.84567463,22.93216389,54.88643595,53.63011349,52.40517072
FBgn0043456,1.619176215,6.00374833738309E-17,2.16403131335304E-16,71.59295569,84.11829488,101.108478,266.3317283,290.9601551,223.0052467
FBgn0043457,1.026787239,4.46731574786039E-06,7.1938623808857E-06,15.87158367,13.92808368,13.91952306,25.88297271,35.18576766,26.98158114
FBgn0043458,0.674612095,6.84355420888554E-05,0.000100924,51.40405278,49.23699758,48.36783912,76.32377833,83.25139711,74.99604837
FBgn0043470,2.105435938,2.27299066412548E-13,6.271014494035E-13,10.77776817,8.246891655,9.780384308,51.06062908,25.39995089,45.06372563
FBgn0043530,0.749948826,0.023695104,0.02877037,15.96476322,23.85489771,8.545318713,19.000795,25.85566294,34.88956861
FBgn0043532,-2.355606525,5.69779086128138E-11,1.31239630877103E-10,14.7844889,14.87494902,10.54812779,1.389259477,3.046075319,3.328436519
FBgn0043533,-0.848477421,0.031184002,0.037502579,13.88375323,18.14316164,8.645459166,4.381510658,5.516514357,12.2514791
FBgn0043534,-2.130708364,2.69163731545126E-14,7.93105027219619E-14,37.61347911,33.81225579,34.0811344,7.865345961,5.204711372,10.57545787
FBgn0043535,1.121268321,0.001429509,0.001912964,5.124875353,5.681192029,9.880524761,19.40688623,10.04965007,14.87173764
FBgn0043539,-0.944413318,0.039590858,0.047141482,5.342294307,7.361114403,3.571676181,1.560245259,1.966757293,4.768398417
FBgn0043575,5.571026393,4.7704316519477E-43,8.82702948195664E-42,1.304513726,0.733057036,0.600842722,51.12474875,23.67304205,48.41576808
FBgn0043576,6.522019193,2.18165039535419E-20,1.03218962499565E-19,0,0,0.133520605,4.018165871,2.494423883,5.948695055
FBgn0043783,-1.000436999,4.09060456145804E-09,8.22054185908394E-09,205.9578695,241.6950136,231.7917701,106.2462901,105.1975303,123.222969
FBgn0043791,3.950846846,2.53904088057268E-20,1.19447351241406E-19,4.752157145,2.199171108,8.979260678,74.59254729,59.45843083,110.593795
FBgn0043792,-1.810106841,4.94463857596675E-10,1.06683359629379E-09,34.60067359,35.82816263,19.49400831,8.634781979,6.451923314,9.985309556
FBgn0043796,2.27465849,4.39936227097801E-26,3.25144751262021E-25,13.35573577,13.43937899,16.89035652,66.06463143,83.17944257,60.05349293
FBgn0043799,1.806018818,2.93777849680326E-06,4.78642019881722E-06,1.584052382,4.795414777,4.272659356,10.38738624,14.67872516,11.82657231
FBgn0043854,4.313400208,5.45472478582833E-43,1.0034961947262E-41,1.98783044,2.321347281,4.37279981,56.57492054,64.68712705,49.90294185
FBgn0043865,-1.754454305,0.00182468,0.002421447,2.391608498,1.710466417,1.335206049,0.149612559,0.959393801,0.495724588
FBgn0043900,1.766204227,1.0392523170282E-24,6.78761669559046E-24,44.38452654,44.74702324,38.98801663,141.8754524,158.180053,129.525753
FBgn0043903,1.661535328,8.5568724231942E-20,3.8726150700498E-19,33.07874091,37.26373266,33.11311001,118.0443091,109.6587115,94.47094289
FBgn0044011,-2.143639818,6.06202335058557E-10,1.30065189661083E-09,12.23758115,15.97453458,10.28108658,2.757145731,1.894802758,3.871372972
FBgn0044020,1.480866611,5.34013116687327E-09,1.06128343330424E-08,11.02624697,8.307979741,10.51474763,21.92892651,33.84261634,26.79273368
FBgn0044028,-1.906560548,3.0613667362325E-05,4.62981785530583E-05,2.888566108,1.985362806,2.203089981,0.299225118,0.695560506,0.873419512
FBgn0044030,0.58268364,0.004310199,0.005567449,32.05376584,30.97165977,38.45393421,42.63957933,60.32188525,47.6367723
FBgn0044046,1.252196775,0.00163734,0.002181237,1.646172083,2.046450892,0.834503781,3.099117294,3.501787375,4.013008569
FBgn0044048,-1.898591229,6.00383530390884E-06,9.5762412472831E-06,3.540822971,3.115492403,3.27125482,1.261020141,0.527666591,0.802601714
FBgn0044050,-1.927459841,5.30390458869389E-08,9.77301338361879E-08,6.677867884,6.872409712,6.676030244,1.795350709,1.199242252,2.218957679
FBgn0044323,-0.784052602,2.26001973125101E-06,3.71301437547926E-06,192.2294155,188.5483785,173.1762245,111.9101942,110.4741962,94.42373103
FBgn0044324,1.817957096,3.44103995332359E-18,1.36368723546542E-17,41.86867864,50.91691996,64.95777428,189.4736194,207.0131975,153.9814994
FBgn0044328,-3.204960334,4.56443536980275E-20,2.10764167075752E-19,10.21869086,10.44606276,8.345037805,0.812182463,0.983378646,1.298326302
FBgn0044452,-0.841698563,7.7683038541258E-07,1.31787233315036E-06,137.439839,123.1841261,108.6190121,69.84769185,65.91035415,66.89921343
FBgn0044510,0.815852936,3.85782434851896E-05,5.79378049467171E-05,33.97947658,38.60767056,46.09798884,75.2551172,70.70732315,60.28955226
FBgn0044511,1.221697747,6.45124914792888E-07,1.10103046033394E-06,8.261920266,8.460699957,8.244897352,16.56424761,19.83546684,21.08009795
FBgn0044810,2.478716514,6.41848635678026E-05,9.49185507047808E-05,0.124239402,0.458160647,0.867883932,4.018165871,1.319166477,2.620258536
FBgn0044812,7.611116123,1.18862907466013E-22,6.63477761507968E-22,0,0,0.26704121,27.78518954,6.667786919,17.09069532
FBgn0044817,-0.849693262,0.023135287,0.028125467,7.205885345,5.559015856,3.738576937,2.115949049,4.05343881,2.879923796
FBgn0044823,1.709680306,2.26660373756951E-13,6.25474698057873E-13,11.21260608,14.96658115,16.85697637,46.8501042,53.19838628,39.16224244
FBgn0044826,0.609837933,0.000568777,0.000784268,62.24394065,73.0918953,76.40716614,106.139424,119.0367859,94.02243017
FBgn0044871,2.034747868,8.63651224391852E-25,5.68733959698952E-24,13.79057368,15.69963819,15.82219168,58.07104613,68.18891443,57.12635727
FBgn0045035,1.318012484,1.297366348694E-08,2.50494072080869E-08,12.4550001,12.88958622,13.45220094,36.37722507,33.5547982,25.39998365
FBgn0045038,-1.846540647,5.13456401785343E-13,1.37377873375894E-12,36.74380329,44.80811132,30.97678033,10.85759714,7.53124134,12.2514791
FBgn0045063,0.686797019,0.000204668,0.000291967,35.74988807,32.71267023,32.51226729,56.08333642,55.86070408,48.22692062
FBgn0045064,-1.899197334,6.05094855345169E-17,2.17981189906628E-16,90.69476382,79.47560032,67.42790547,18.57333054,16.64548245,27.35927606
FBgn0045073,1.022715458,3.55948100212832E-10,7.7585610012197E-10,93.08637232,84.75971979,87.78979771,178.5091562,185.8105945,167.9089997
FBgn0045759,-1.669968129,3.40262157483177E-05,5.12584455364886E-05,2.174189544,1.893730676,2.002809073,0.769436018,0.527666591,0.566542386
FBgn0045761,-1.168534954,1.17796553379783E-07,2.12146949998426E-07,45.19208266,51.74160912,49.83656577,20.04808291,17.41299749,26.79273368
FBgn0045770,-2.64206398,9.94534032850234E-32,1.06818149829887E-30,780.6582856,695.3962308,435.510833,82.32965392,107.260227,111.5616382
FBgn0045800,1.435569831,1.23275582176422E-05,1.92155568794132E-05,6.46044893,13.19502665,18.02528166,28.14853432,42.40520602,30.82934818
FBgn0045823,0.383373742,0.026346544,0.031874368,244.4099646,242.5807908,288.4712668,329.5109747,310.2919402,358.1964236
FBgn0045842,-1.653736741,2.52056587457706E-14,7.44030894535377E-14,128.8052005,120.1297218,81.78137049,29.02483645,32.13969234,42.11298404
FBgn0045843,-2.418472491,9.59891902347735E-11,2.18023550027281E-10,8.044501312,8.246891655,4.973642532,0.9404218,1.391121012,1.581597495
FBgn0045852,-2.273435797,5.01609073660532E-12,1.25220561584064E-11,14.66024949,12.24816131,12.28389565,2.522040281,1.870817912,3.564495846
FBgn0045862,2.223987681,8.57337816455096E-29,7.79614823251499E-28,29.6310975,31.2771002,38.68759526,166.1554334,166.4548245,127.1179479
FBgn0045866,0.967707573,1.9090631317724E-09,3.93956715230921E-09,72.71111031,75.19943428,73.66999374,135.5276053,144.244858,147.5370797
FBgn0045980,-2.656305226,9.01928381304038E-08,1.6361247770696E-07,2.609027452,3.512564964,1.969428922,0.170985782,0.431727211,0.660966117
FBgn0046114,0.690448457,4.68471738831389E-05,6.99607145175281E-05,146.3229563,191.1140781,168.1024415,255.4100115,286.0432618,263.1353324
FBgn0046214,2.518684749,2.12847228042446E-30,2.13668449630956E-29,140.5458241,161.36418,233.5275379,1050.301538,1079.965617,908.3562925
FBgn0046222,3.02158625,5.24851192469052E-56,1.58562271393079E-54,15.56098516,16.89085587,16.95711682,132.7704595,149.4015997,113.9694433
FBgn0046225,-0.910999477,7.4207622574287E-05,0.000109095,92.80683366,74.28311298,48.73502078,34.58187436,45.33135711,33.07191179
FBgn0046247,-0.474069179,0.005290831,0.006792831,101.7831305,119.7631933,107.717748,73.45976649,88.45610848,72.04530677
FBgn0046253,-6.022389758,2.67338341731703E-22,1.45529313353436E-21,13.41785547,9.774093813,4.940262381,0.128239336,0,0.283271193
FBgn0046258,-1.61180801,1.807363652889E-06,2.98820894964102E-06,12.92089786,14.0808039,17.62471984,3.932672981,3.357878304,7.10538576
FBgn0046294,-2.391873722,1.44762140412117E-24,9.30697190173516E-24,628.7445562,505.4733704,352.4943969,69.16374872,100.5684552,109.2246509
FBgn0046296,0.786438649,0.016825099,0.020700944,4.037780581,3.787461353,2.536891493,6.476086484,5.036817457,6.019512853
FBgn0046297,-2.554926718,9.70601403919778E-27,7.53146518476765E-26,436.9810384,391.2081049,238.5679408,45.26848572,62.84029398,70.44010334
FBgn0046302,0.636139165,0.021149378,0.025794836,37.4892397,45.26627197,36.21746407,72.69033047,33.02713161,75.04326023
FBgn0046323,-3.536316407,4.19668796845779E-10,9.10389227664937E-10,1.677231934,2.015906849,1.001404537,0.192359004,0.04796969,0.141635597
FBgn0046332,-2.5818222,2.79727931956511E-25,1.92562170870062E-24,172.785949,141.510552,88.65768164,17.22681751,22.28192103,26.65109808
FBgn0046685,1.125815224,3.21965107728058E-08,6.02485418820639E-08,18.04577321,17.25738439,18.69288468,40.86560184,38.15988845,37.10852629
