"submitted_item" "validated_id" "current_symbol"
"310" "FBgn0002638" "FBgn0002638" "Rcc1"
"311" "FBgn0002641" "FBgn0002641" "mal"
"312" "FBgn0002643" "FBgn0002643" "mam"
"313" "FBgn0002673" "FBgn0002673" "twe"
"314" "FBgn0002707" "FBgn0002707" "mei-9"
"315" "FBgn0002715" "FBgn0002715" "mei-S332"
"316" "FBgn0002723" "FBgn0002723" "Met"
"317" "FBgn0002733" "FBgn0002733" "E(spl)mβ-HLH"
"318" "FBgn0002736" "FBgn0002736" "mago"
"319" "FBgn0002772" "FBgn0002772" "Mlc1"
"320" "FBgn0002773" "FBgn0002773" "Mlc2"
"321" "FBgn0002775" "FBgn0002775" "msl-3"
"322" "FBgn0002778" "FBgn0002778" "mnd"
"323" "FBgn0002780" "FBgn0002780" "mod"
"324" "FBgn0002781" "FBgn0002781" "mod(mdg4)"
"325" "FBgn0002783" "FBgn0002783" "mor"
"326" "FBgn0002789" "FBgn0002789" "Mp20"
"327" "FBgn0002791" "FBgn0002791" "mr"
"328" "FBgn0002838" "FBgn0002838" "ms(3)K81"
"329" "FBgn0002842" "FBgn0002842" "sa"
"330" "FBgn0002855" "FBgn0002855" "Acp26Aa"
"331" "FBgn0002856" "FBgn0002856" "Acp26Ab"
"332" "FBgn0002862" "FBgn0002862" "Mst87F"
"333" "FBgn0002865" "FBgn0002865" "Mst98Ca"
"334" "FBgn0002868" "FBgn0002868" "MtnA"
"335" "FBgn0002872" "FBgn0002872" "mu2"
"336" "FBgn0002873" "FBgn0002873" "mud"
"337" "FBgn0002878" "FBgn0002878" "mus101"
"338" "FBgn0002887" "FBgn0002887" "mus201"
"339" "FBgn0002891" "FBgn0002891" "PolZ1"
"340" "FBgn0002899" "FBgn0002899" "mus301"
"341" "FBgn0002901" "FBgn0002901" "mus304"
"342" "FBgn0002905" "FBgn0002905" "PolQ"
"343" "FBgn0002906" "FBgn0002906" "Blm"
"344" "FBgn0002914" "FBgn0002914" "Myb"
"345" "FBgn0002917" "FBgn0002917" "na"
"346" "FBgn0002921" "FBgn0002921" "Atpα"
"347" "FBgn0002922" "FBgn0002922" "nau"
"348" "FBgn0002924" "FBgn0002924" "ncd"
"349" "FBgn0002930" "FBgn0002930" "nec"
"350" "FBgn0002931" "FBgn0002931" "net"
"351" "FBgn0002932" "FBgn0002932" "neur"
"352" "FBgn0002937" "FBgn0002937" "ninaB"
"353" "FBgn0002938" "FBgn0002938" "ninaC"
"354" "FBgn0002939" "FBgn0002939" "ninaD"
"355" "FBgn0002940" "FBgn0002940" "ninaE"
"356" "FBgn0002941" "FBgn0002941" "slou"
"357" "FBgn0002945" "FBgn0002945" "nkd"
"358" "FBgn0002948" "FBgn0002948" "nod"
"359" "FBgn0002962" "FBgn0002962" "nanos"
"360" "FBgn0002989" "FBgn0002989" "okr"
"361" "FBgn0003002" "FBgn0003002" "opa"
"362" "FBgn0003008" "FBgn0003008" "or"
"363" "FBgn0003009" "FBgn0003009" "ord"
"364" "FBgn0003011" "FBgn0003011" "ort"
"365" "FBgn0003015" "FBgn0003015" "osk"
"366" "FBgn0003016" "FBgn0003016" "osp"
"367" "FBgn0003023" "FBgn0003023" "otu"
"368" "FBgn0003028" "FBgn0003028" "ovo"
"369" "FBgn0003041" "FBgn0003041" "pbl"
"370" "FBgn0003042" "FBgn0003042" "Pc"
"371" "FBgn0003044" "FBgn0003044" "Pcl"
"372" "FBgn0003062" "FBgn0003062" "Fib"
"373" "FBgn0003068" "FBgn0003068" "per"
"374" "FBgn0003071" "FBgn0003071" "Pfk"
"375" "FBgn0003074" "FBgn0003074" "Pgi"
"376" "FBgn0003076" "FBgn0003076" "Pgm1"
"377" "FBgn0003079" "FBgn0003079" "Raf"
"378" "FBgn0003082" "FBgn0003082" "phr"
"379" "FBgn0003087" "FBgn0003087" "pim"
"380" "FBgn0003089" "FBgn0003089" "pip"
"381" "FBgn0003090" "FBgn0003090" "pk"
"382" "FBgn0003091" "FBgn0003091" "Pkc53E"
"383" "FBgn0003093" "FBgn0003093" "Pkc98E"
"384" "FBgn0003114" "FBgn0003114" "plu"
"385" "FBgn0003116" "FBgn0003116" "pn"
"386" "FBgn0003117" "FBgn0003117" "pnr"
"387" "FBgn0003124" "FBgn0003124" "polo"
"388" "FBgn0003129" "FBgn0003129" "Poxm"
"389" "FBgn0003132" "FBgn0003132" "Pp1-13C"
"390" "FBgn0003137" "FBgn0003137" "Ppn"
"391" "FBgn0003139" "FBgn0003139" "PpV"
"392" "FBgn0003140" "FBgn0003140" "PpY-55A"
"393" "FBgn0003141" "FBgn0003141" "pr"
"394" "FBgn0003145" "FBgn0003145" "prd"
"395" "FBgn0003149" "FBgn0003149" "Prm"
"396" "FBgn0003162" "FBgn0003162" "Pu"
"397" "FBgn0003165" "FBgn0003165" "pum"
"398" "FBgn0003174" "FBgn0003174" "pwn"
"399" "FBgn0003187" "FBgn0003187" "qua"
"400" "FBgn0003189" "FBgn0003189" "r"
"401" "FBgn0003204" "FBgn0003204" "ras"
"402" "FBgn0003205" "FBgn0003205" "Ras85D"
"403" "FBgn0003209" "FBgn0003209" "raw"
"404" "FBgn0003210" "FBgn0003210" "rb"
"405" "FBgn0003218" "FBgn0003218" "rdgB"
"406" "FBgn0003227" "FBgn0003227" "rec"
"407" "FBgn0003231" "FBgn0003231" "ref(2)P"
"408" "FBgn0003248" "FBgn0003248" "Rh2"
"409" "FBgn0003249" "FBgn0003249" "Rh3"
"410" "FBgn0003254" "FBgn0003254" "rib"
"411" "FBgn0003255" "FBgn0003255" "rk"
"412" "FBgn0003256" "FBgn0003256" "rl"
"413" "FBgn0003257" "FBgn0003257" "r-l"
"414" "FBgn0003261" "FBgn0003261" "Rm62"
"415" "FBgn0003267" "FBgn0003267" "ro"
"416" "FBgn0003268" "FBgn0003268" "rod"
"417" "FBgn0003274" "FBgn0003274" "RpLP2"
"418" "FBgn0003275" "FBgn0003275" "Polr2F"
"419" "FBgn0003277" "FBgn0003277" "Polr2A"
"420" "FBgn0003278" "FBgn0003278" "Polr1B"
"421" "FBgn0003279" "FBgn0003279" "RpL4"
"422" "FBgn0003292" "FBgn0003292" "rt"
"423" "FBgn0003295" "FBgn0003295" "ru"
"424" "FBgn0003300" "FBgn0003300" "run"
"425" "FBgn0003301" "FBgn0003301" "rut"
"426" "FBgn0003302" "FBgn0003302" "rux"
"427" "FBgn0003308" "FBgn0003308" "ry"
"428" "FBgn0003310" "FBgn0003310" "S"
"429" "FBgn0003317" "FBgn0003317" "sax"
"430" "FBgn0003319" "FBgn0003319" "Sb"
"431" "FBgn0003326" "FBgn0003326" "sca"
"432" "FBgn0003330" "FBgn0003330" "Sce"
"433" "FBgn0003334" "FBgn0003334" "Scm"
"434" "FBgn0003339" "FBgn0003339" "Scr"
"435" "FBgn0003345" "FBgn0003345" "sd"
"436" "FBgn0003346" "FBgn0003346" "RanGAP"
"437" "FBgn0003356" "FBgn0003356" "Jon99Cii"
"438" "FBgn0003357" "FBgn0003357" "Jon99Ciii"
"439" "FBgn0003358" "FBgn0003358" "Jon99Ci"
"440" "FBgn0003360" "FBgn0003360" "sesB"
"441" "FBgn0003380" "FBgn0003380" "Sh"
"442" "FBgn0003386" "FBgn0003386" "Shaw"
"443" "FBgn0003388" "FBgn0003388" "shd"
"444" "FBgn0003390" "FBgn0003390" "shf"
"445" "FBgn0003391" "FBgn0003391" "shg"
"446" "FBgn0003392" "FBgn0003392" "shi"
"447" "FBgn0003396" "FBgn0003396" "shn"
"448" "FBgn0003401" "FBgn0003401" "shu"
"449" "FBgn0003410" "FBgn0003410" "sina"
"450" "FBgn0003411" "FBgn0003411" "sisA"
"451" "FBgn0003415" "FBgn0003415" "skd"
"452" "FBgn0003416" "FBgn0003416" "sl"
"453" "FBgn0003423" "FBgn0003423" "slgA"
"454" "FBgn0003429" "FBgn0003429" "slo"
"455" "FBgn0003435" "FBgn0003435" "sm"
"456" "FBgn0003444" "FBgn0003444" "smo"
"457" "FBgn0003447" "FBgn0003447" "sn"
"458" "FBgn0003449" "FBgn0003449" "snf"
"459" "FBgn0003450" "FBgn0003450" "snk"
"460" "FBgn0003459" "FBgn0003459" "stwl"
"461" "FBgn0003460" "FBgn0003460" "so"
"462" "FBgn0003462" "FBgn0003462" "Sod1"
"463" "FBgn0003463" "FBgn0003463" "sog"
"464" "FBgn0003464" "FBgn0003464" "sol"
"465" "FBgn0003479" "FBgn0003479" "spn-A"
"466" "FBgn0003480" "FBgn0003480" "spn-B"
"467" "FBgn0003482" "FBgn0003482" "spn-D"
"468" "FBgn0003483" "FBgn0003483" "spn-E"
"469" "FBgn0003495" "FBgn0003495" "spz"
"470" "FBgn0003499" "FBgn0003499" "sr"
"471" "FBgn0003507" "FBgn0003507" "srp"
"472" "FBgn0003512" "FBgn0003512" "Sry-δ"
"473" "FBgn0003513" "FBgn0003513" "ss"
"474" "FBgn0003514" "FBgn0003514" "sqh"
"475" "FBgn0003517" "FBgn0003517" "sta"
"476" "FBgn0003520" "FBgn0003520" "stau"
"477" "FBgn0003525" "FBgn0003525" "stg"
"478" "FBgn0003527" "FBgn0003527" "stil"
"479" "FBgn0003545" "FBgn0003545" "sub"
"480" "FBgn0003557" "FBgn0003557" "Su(dx)"
"481" "FBgn0003559" "FBgn0003559" "su(f)"
"482" "FBgn0003567" "FBgn0003567" "su(Hw)"
"483" "FBgn0003575" "FBgn0003575" "su(sable)"
"484" "FBgn0003598" "FBgn0003598" "Su(var)3-7"
"485" "FBgn0003607" "FBgn0003607" "Su(var)205"
"486" "FBgn0003612" "FBgn0003612" "Su(var)2-10"
"487" "FBgn0003638" "FBgn0003638" "su(w[a])"
"488" "FBgn0003651" "FBgn0003651" "svp"
"489" "FBgn0003655" "FBgn0003655" "swa"
"490" "FBgn0003656" "FBgn0003656" "sws"
"491" "FBgn0003660" "FBgn0003660" "Syb"
"492" "FBgn0003676" "FBgn0003676" "CCT1"
"493" "FBgn0003687" "FBgn0003687" "Tbp"
"494" "FBgn0003701" "FBgn0003701" "thr"
"495" "FBgn0003710" "FBgn0003710" "tipE"
"496" "FBgn0003714" "FBgn0003714" "tko"
"497" "FBgn0003719" "FBgn0003719" "tld"
"498" "FBgn0003721" "FBgn0003721" "Tm1"
"499" "FBgn0003731" "FBgn0003731" "Egfr"
"500" "FBgn0003733" "FBgn0003733" "tor"
"501" "FBgn0003741" "FBgn0003741" "tra"
"502" "FBgn0003744" "FBgn0003744" "trc"
"503" "FBgn0003748" "FBgn0003748" "Treh"
"504" "FBgn0003751" "FBgn0003751" "trk"
"505" "FBgn0003861" "FBgn0003861" "trp"
"506" "FBgn0003863" "FBgn0003863" "αTry"
"507" "FBgn0003866" "FBgn0003866" "tsh"
